id,user_id,product_id,interaction_type,session_id,metadata,created_at
9fb4ec52-a1a1-4e44-b6d3-f29b36b145b3,154e0ce8-9429-43ce-b35a-6e8a6a1eea13,979f809c-bc8f-4eec-89ce-de32b4175b32,view,8601ea706a8947929d5dc314e27a9d44,"{""referrer"": ""search"", ""dwell_sec"": 64}",2025-09-03 00:25:16.756240+00
a8354e01-a73c-40fc-9d5a-1544a202ced1,154e0ce8-9429-43ce-b35a-6e8a6a1eea13,de2ff47e-217a-4f7d-be31-1b2a9926eda9,search_click,8601ea706a8947929d5dc314e27a9d44,"{""query"": ""Silk Necktie silk summer formal"", ""rank"": 4, ""device"": ""mobile""}",2025-09-03 00:25:58.756240+00
5c034848-3966-417b-910b-91e5c8675fe1,154e0ce8-9429-43ce-b35a-6e8a6a1eea13,de2ff47e-217a-4f7d-be31-1b2a9926eda9,view,8601ea706a8947929d5dc314e27a9d44,"{""referrer"": ""search"", ""dwell_sec"": 78}",2025-09-03 00:26:15.756240+00
85da7644-b9f1-43d3-b474-32ecf111470d,154e0ce8-9429-43ce-b35a-6e8a6a1eea13,a31954ad-5c6c-4a28-9cb0-2c6c3dfe99cd,search_click,8601ea706a8947929d5dc314e27a9d44,"{""query"": ""Silk Necktie silk summer formal"", ""rank"": 5, ""device"": ""mobile""}",2025-09-03 00:27:01.756240+00
27fb3e87-fa93-4926-aee3-8a86c01a86d5,154e0ce8-9429-43ce-b35a-6e8a6a1eea13,a31954ad-5c6c-4a28-9cb0-2c6c3dfe99cd,view,8601ea706a8947929d5dc314e27a9d44,"{""referrer"": ""search"", ""dwell_sec"": 82}",2025-09-03 00:27:14.756240+00
b50625ec-4448-430b-886d-d1f67e2c1d86,154e0ce8-9429-43ce-b35a-6e8a6a1eea13,979f809c-bc8f-4eec-89ce-de32b4175b32,add_to_cart,8601ea706a8947929d5dc314e27a9d44,"{""variant_id"": ""a08e6120-aecf-47ac-b82a-3deeb3e190f1"", ""quantity"": 1}",2025-09-03 00:27:49.756240+00
3034ff0a-e4d5-4bb6-a2da-f8ceecb09e84,5494890e-56c4-447e-a82a-7e7332e6711f,5adb709a-3442-4a19-88f1-9ad37b4012bd,search_click,5066514519d5444bb0a6fc15cb6c6ca9,"{""query"": ""luxury edgy winter sustainable"", ""rank"": 1, ""device"": ""desktop""}",2025-10-06 19:04:54.756240+00
31304712-2bcf-4742-b7c9-83ec3d860826,5494890e-56c4-447e-a82a-7e7332e6711f,5adb709a-3442-4a19-88f1-9ad37b4012bd,view,5066514519d5444bb0a6fc15cb6c6ca9,"{""referrer"": ""search"", ""dwell_sec"": 7}",2025-10-06 19:05:08.756240+00
1d08789d-7f83-4448-8bd7-578bb6cea6d0,5494890e-56c4-447e-a82a-7e7332e6711f,1d19f678-f760-4786-9b01-1fb8917f0220,search_click,5066514519d5444bb0a6fc15cb6c6ca9,"{""query"": ""luxury edgy winter sustainable"", ""rank"": 2, ""device"": ""desktop""}",2025-10-06 19:05:36.756240+00
c5202981-51f5-46cc-b3bd-5140908c9400,5494890e-56c4-447e-a82a-7e7332e6711f,1d19f678-f760-4786-9b01-1fb8917f0220,view,5066514519d5444bb0a6fc15cb6c6ca9,"{""referrer"": ""search"", ""dwell_sec"": 32}",2025-10-06 19:05:44.756240+00
a22553d5-4437-43aa-ab94-1a473c3fd7cc,5494890e-56c4-447e-a82a-7e7332e6711f,979f809c-bc8f-4eec-89ce-de32b4175b32,search_click,5066514519d5444bb0a6fc15cb6c6ca9,"{""query"": ""luxury edgy winter sustainable"", ""rank"": 3, ""device"": ""desktop""}",2025-10-06 19:06:10.756240+00
933843b0-ae69-4b08-974a-a0696f509749,5494890e-56c4-447e-a82a-7e7332e6711f,979f809c-bc8f-4eec-89ce-de32b4175b32,view,5066514519d5444bb0a6fc15cb6c6ca9,"{""referrer"": ""search"", ""dwell_sec"": 33}",2025-10-06 19:06:19.756240+00
32455a62-b2d2-4bf9-b101-8dde2418f915,5494890e-56c4-447e-a82a-7e7332e6711f,cd548d76-1702-4cf5-a5d1-c2101fac11f2,search_click,5066514519d5444bb0a6fc15cb6c6ca9,"{""query"": ""luxury edgy winter sustainable"", ""rank"": 4, ""device"": ""mobile""}",2025-10-06 19:06:32.756240+00
792bc542-9462-42af-af40-eef203db4103,5494890e-56c4-447e-a82a-7e7332e6711f,cd548d76-1702-4cf5-a5d1-c2101fac11f2,view,5066514519d5444bb0a6fc15cb6c6ca9,"{""referrer"": ""search"", ""dwell_sec"": 42}",2025-10-06 19:06:37.756240+00
c4459c97-06db-4661-a7af-ef238b718b20,5494890e-56c4-447e-a82a-7e7332e6711f,cd548d76-1702-4cf5-a5d1-c2101fac11f2,search_click,5066514519d5444bb0a6fc15cb6c6ca9,"{""query"": ""luxury edgy winter sustainable"", ""rank"": 5, ""device"": ""mobile""}",2025-10-06 19:07:36.756240+00
d6a6d19d-c00a-4274-950b-0e311e3acd9c,5494890e-56c4-447e-a82a-7e7332e6711f,cd548d76-1702-4cf5-a5d1-c2101fac11f2,view,5066514519d5444bb0a6fc15cb6c6ca9,"{""referrer"": ""search"", ""dwell_sec"": 89}",2025-10-06 19:07:40.756240+00
3d4788df-eefe-438a-903d-218692abb7bc,5494890e-56c4-447e-a82a-7e7332e6711f,1d19f678-f760-4786-9b01-1fb8917f0220,add_to_cart,5066514519d5444bb0a6fc15cb6c6ca9,"{""variant_id"": ""768d7e3e-b30a-4302-b609-2e9c40a7b450"", ""quantity"": 1}",2025-10-06 19:08:06.756240+00
cf5d4cf1-5d3d-4754-9914-a7b4ac039680,5494890e-56c4-447e-a82a-7e7332e6711f,cd548d76-1702-4cf5-a5d1-c2101fac11f2,add_to_cart,5066514519d5444bb0a6fc15cb6c6ca9,"{""variant_id"": ""5429e1e4-1607-4696-8b74-d3085cf8ffda"", ""quantity"": 2}",2025-10-06 19:08:37.756240+00
57794b3a-ae48-423c-870b-10e4790ee9fb,5494890e-56c4-447e-a82a-7e7332e6711f,d9fd706a-05fe-4cbf-aa17-ef87fba1bb1b,search_click,edb6860b3f854b75a34bdf30930a7779,"{""query"": ""leather outerwear sustainable winter"", ""rank"": 1, ""device"": ""desktop""}",2025-08-21 14:56:54.756240+00
1d5bdb04-2c3a-4f2e-8027-e0642b169298,5494890e-56c4-447e-a82a-7e7332e6711f,d9fd706a-05fe-4cbf-aa17-ef87fba1bb1b,view,edb6860b3f854b75a34bdf30930a7779,"{""referrer"": ""search"", ""dwell_sec"": 60}",2025-08-21 14:57:01.756240+00
2d3e3120-7bfb-420c-b697-22f297f8c889,5494890e-56c4-447e-a82a-7e7332e6711f,5adb709a-3442-4a19-88f1-9ad37b4012bd,search_click,edb6860b3f854b75a34bdf30930a7779,"{""query"": ""leather outerwear sustainable winter"", ""rank"": 2, ""device"": ""mobile""}",2025-08-21 14:57:11.756240+00
cef0ad71-a1a7-4d32-9232-4aff1f32a451,5494890e-56c4-447e-a82a-7e7332e6711f,5adb709a-3442-4a19-88f1-9ad37b4012bd,view,edb6860b3f854b75a34bdf30930a7779,"{""referrer"": ""search"", ""dwell_sec"": 49}",2025-08-21 14:57:28.756240+00
430c7642-cda9-4333-83aa-4b54ffde5786,5494890e-56c4-447e-a82a-7e7332e6711f,7a199e8b-b8e1-46d2-beb8-99ba92f52dcd,search_click,edb6860b3f854b75a34bdf30930a7779,"{""query"": ""leather outerwear sustainable winter"", ""rank"": 3, ""device"": ""desktop""}",2025-08-21 14:57:34.756240+00
ab77e4c4-cb10-4fab-bccd-0f3a0efe496d,5494890e-56c4-447e-a82a-7e7332e6711f,7a199e8b-b8e1-46d2-beb8-99ba92f52dcd,view,edb6860b3f854b75a34bdf30930a7779,"{""referrer"": ""search"", ""dwell_sec"": 55}",2025-08-21 14:57:38.756240+00
24b19126-946f-4295-bcdc-4f3776f92dde,5494890e-56c4-447e-a82a-7e7332e6711f,a31954ad-5c6c-4a28-9cb0-2c6c3dfe99cd,search_click,edb6860b3f854b75a34bdf30930a7779,"{""query"": ""leather outerwear sustainable winter"", ""rank"": 4, ""device"": ""desktop""}",2025-08-21 14:58:15.756240+00
3cb2846c-7e73-46e0-8d07-a705d3f0c8a0,5494890e-56c4-447e-a82a-7e7332e6711f,a31954ad-5c6c-4a28-9cb0-2c6c3dfe99cd,view,edb6860b3f854b75a34bdf30930a7779,"{""referrer"": ""search"", ""dwell_sec"": 54}",2025-08-21 14:58:25.756240+00
acf56c9d-745b-4ea1-afdf-f7b15160409f,5494890e-56c4-447e-a82a-7e7332e6711f,979f809c-bc8f-4eec-89ce-de32b4175b32,search_click,edb6860b3f854b75a34bdf30930a7779,"{""query"": ""leather outerwear sustainable winter"", ""rank"": 5, ""device"": ""desktop""}",2025-08-21 14:58:35.756240+00
f0ab6d65-df43-4e88-836f-b0b04c6814a8,5494890e-56c4-447e-a82a-7e7332e6711f,979f809c-bc8f-4eec-89ce-de32b4175b32,view,edb6860b3f854b75a34bdf30930a7779,"{""referrer"": ""search"", ""dwell_sec"": 8}",2025-08-21 14:58:45.756240+00
da33fb04-dc65-4631-b844-bc3e39f843ba,5494890e-56c4-447e-a82a-7e7332e6711f,783a36aa-334d-4e88-88cf-65b04f6a0fc3,search_click,edb6860b3f854b75a34bdf30930a7779,"{""query"": ""leather outerwear sustainable winter"", ""rank"": 6, ""device"": ""mobile""}",2025-08-21 14:59:10.756240+00
3ac97c9c-571b-418f-94f8-d182c1b35dcf,5494890e-56c4-447e-a82a-7e7332e6711f,783a36aa-334d-4e88-88cf-65b04f6a0fc3,view,edb6860b3f854b75a34bdf30930a7779,"{""referrer"": ""search"", ""dwell_sec"": 23}",2025-08-21 14:59:23.756240+00
74a87ffa-14fa-4e08-9479-85d964472ee7,5494890e-56c4-447e-a82a-7e7332e6711f,a31954ad-5c6c-4a28-9cb0-2c6c3dfe99cd,wishlist_add,edb6860b3f854b75a34bdf30930a7779,{},2025-08-21 14:59:36.756240+00
b9db8436-d8f3-4446-9058-9d1e2c8cc662,5494890e-56c4-447e-a82a-7e7332e6711f,a31954ad-5c6c-4a28-9cb0-2c6c3dfe99cd,add_to_cart,edb6860b3f854b75a34bdf30930a7779,"{""variant_id"": ""2b6ff90a-7c59-484b-9a3f-732bf1043313"", ""quantity"": 1}",2025-08-21 14:59:49.756240+00
d4cb2e2b-4de7-4f03-9ea4-06fbc79ae98c,5494890e-56c4-447e-a82a-7e7332e6711f,979f809c-bc8f-4eec-89ce-de32b4175b32,add_to_cart,edb6860b3f854b75a34bdf30930a7779,"{""variant_id"": ""a08e6120-aecf-47ac-b82a-3deeb3e190f1"", ""quantity"": 1}",2025-08-21 15:00:03.756240+00
956ef33f-13ce-4e93-918f-3dfe492db637,5494890e-56c4-447e-a82a-7e7332e6711f,a31954ad-5c6c-4a28-9cb0-2c6c3dfe99cd,abandon_cart,edb6860b3f854b75a34bdf30930a7779,{},2025-08-21 15:00:23.756240+00
975f6b11-cf3d-48d5-9758-67a5e039ab5a,5494890e-56c4-447e-a82a-7e7332e6711f,783a36aa-334d-4e88-88cf-65b04f6a0fc3,search_click,4b9c0c880d814baca7f0764566288a33,"{""query"": ""classic Minimalist Leather Belt winter"", ""rank"": 1, ""device"": ""desktop""}",2025-09-25 15:30:54.756240+00
178e2f35-e7de-4cc0-afc5-289566d1eaba,5494890e-56c4-447e-a82a-7e7332e6711f,783a36aa-334d-4e88-88cf-65b04f6a0fc3,view,4b9c0c880d814baca7f0764566288a33,"{""referrer"": ""search"", ""dwell_sec"": 72}",2025-09-25 15:30:59.756240+00
f003314d-f3e9-4eec-9790-8d99bd1ec28b,5494890e-56c4-447e-a82a-7e7332e6711f,979f809c-bc8f-4eec-89ce-de32b4175b32,search_click,4b9c0c880d814baca7f0764566288a33,"{""query"": ""classic Minimalist Leather Belt winter"", ""rank"": 2, ""device"": ""mobile""}",2025-09-25 15:31:38.756240+00
394de2c6-d9d2-457d-bad3-1c1e217edc0c,5494890e-56c4-447e-a82a-7e7332e6711f,979f809c-bc8f-4eec-89ce-de32b4175b32,view,4b9c0c880d814baca7f0764566288a33,"{""referrer"": ""search"", ""dwell_sec"": 65}",2025-09-25 15:31:53.756240+00
a64f80a1-f914-4a13-a8ab-8b5a34a95004,5494890e-56c4-447e-a82a-7e7332e6711f,979f809c-bc8f-4eec-89ce-de32b4175b32,add_to_cart,4b9c0c880d814baca7f0764566288a33,"{""variant_id"": ""a08e6120-aecf-47ac-b82a-3deeb3e190f1"", ""quantity"": 1}",2025-09-25 15:32:00.756240+00
8411fc21-f0b9-45d3-a5e0-484283df709a,5494890e-56c4-447e-a82a-7e7332e6711f,979f809c-bc8f-4eec-89ce-de32b4175b32,abandon_cart,4b9c0c880d814baca7f0764566288a33,{},2025-09-25 15:32:26.756240+00
9cc75f58-7bf6-492f-82e7-b7488834d8f8,5494890e-56c4-447e-a82a-7e7332e6711f,b0de0f60-82c8-4e43-a209-4528f01d0b4a,search_click,7291886ec0a14702aec6c3fea980e0c8,"{""query"": ""leather luxury travel winter"", ""rank"": 1, ""device"": ""desktop""}",2025-09-06 18:18:54.756240+00
d039e4f0-601d-4d75-b377-9143ad565cfb,5494890e-56c4-447e-a82a-7e7332e6711f,b0de0f60-82c8-4e43-a209-4528f01d0b4a,view,7291886ec0a14702aec6c3fea980e0c8,"{""referrer"": ""search"", ""dwell_sec"": 9}",2025-09-06 18:19:05.756240+00
d8e4e478-6284-460e-87d3-0f8bc10fe7c5,5494890e-56c4-447e-a82a-7e7332e6711f,4f37e0ee-e916-47ea-affc-4d01665bb2db,search_click,7291886ec0a14702aec6c3fea980e0c8,"{""query"": ""leather luxury travel winter"", ""rank"": 2, ""device"": ""mobile""}",2025-09-06 18:19:58.756240+00
1c748980-fdba-426c-aca1-44f4190d219a,5494890e-56c4-447e-a82a-7e7332e6711f,4f37e0ee-e916-47ea-affc-4d01665bb2db,view,7291886ec0a14702aec6c3fea980e0c8,"{""referrer"": ""search"", ""dwell_sec"": 50}",2025-09-06 18:20:10.756240+00
a101f530-7286-4971-9fe4-b89a6d53cb07,5494890e-56c4-447e-a82a-7e7332e6711f,783a36aa-334d-4e88-88cf-65b04f6a0fc3,search_click,7291886ec0a14702aec6c3fea980e0c8,"{""query"": ""leather luxury travel winter"", ""rank"": 3, ""device"": ""mobile""}",2025-09-06 18:21:10.756240+00
e2946dbd-5d7c-405d-ad3f-ea1ae05361cf,5494890e-56c4-447e-a82a-7e7332e6711f,783a36aa-334d-4e88-88cf-65b04f6a0fc3,view,7291886ec0a14702aec6c3fea980e0c8,"{""referrer"": ""search"", ""dwell_sec"": 39}",2025-09-06 18:21:23.756240+00
5b11a8fc-2966-49b1-a5d8-64eb9e4853ff,5494890e-56c4-447e-a82a-7e7332e6711f,b0925a87-018c-48ca-a1dd-fa67f1d7446a,search_click,7291886ec0a14702aec6c3fea980e0c8,"{""query"": ""leather luxury travel winter"", ""rank"": 4, ""device"": ""desktop""}",2025-09-06 18:21:35.756240+00
b62f5c51-62ff-4afe-a55b-52d9348b1c49,5494890e-56c4-447e-a82a-7e7332e6711f,b0925a87-018c-48ca-a1dd-fa67f1d7446a,view,7291886ec0a14702aec6c3fea980e0c8,"{""referrer"": ""search"", ""dwell_sec"": 56}",2025-09-06 18:21:51.756240+00
ba3f4365-3b29-4ded-99a9-8c85fbd888cd,5494890e-56c4-447e-a82a-7e7332e6711f,4f37e0ee-e916-47ea-affc-4d01665bb2db,add_to_cart,7291886ec0a14702aec6c3fea980e0c8,"{""variant_id"": ""20cda505-cc52-4093-a493-055054d415f3"", ""quantity"": 2}",2025-09-06 18:22:43.756240+00
58a90a61-8c28-441e-89e9-f2c302a9dbcf,eea8c893-248d-40ad-a747-ed3a7ec298a6,cd548d76-1702-4cf5-a5d1-c2101fac11f2,search_click,4c527c7f2276465a9ff114523f8ed2c7,"{""query"": ""classic denim sustainable travel"", ""rank"": 1, ""device"": ""desktop""}",2025-09-21 14:32:54.756240+00
e1654bf8-c338-4965-bf4e-187c3cdde99c,eea8c893-248d-40ad-a747-ed3a7ec298a6,cd548d76-1702-4cf5-a5d1-c2101fac11f2,view,4c527c7f2276465a9ff114523f8ed2c7,"{""referrer"": ""search"", ""dwell_sec"": 70}",2025-09-21 14:33:08.756240+00
5a4f818c-00dc-4ba9-9370-7cb78c918c9d,eea8c893-248d-40ad-a747-ed3a7ec298a6,979f809c-bc8f-4eec-89ce-de32b4175b32,search_click,4c527c7f2276465a9ff114523f8ed2c7,"{""query"": ""classic denim sustainable travel"", ""rank"": 2, ""device"": ""mobile""}",2025-09-21 14:34:04.756240+00
7128dfc6-6fec-4ffa-964a-e6b7c8178e16,eea8c893-248d-40ad-a747-ed3a7ec298a6,979f809c-bc8f-4eec-89ce-de32b4175b32,view,4c527c7f2276465a9ff114523f8ed2c7,"{""referrer"": ""search"", ""dwell_sec"": 23}",2025-09-21 14:34:07.756240+00
db3af708-f15d-4a03-b08b-3efa1d6d2705,eea8c893-248d-40ad-a747-ed3a7ec298a6,aa9058c2-3702-4840-909d-4536f8ef27e7,search_click,4c527c7f2276465a9ff114523f8ed2c7,"{""query"": ""classic denim sustainable travel"", ""rank"": 3, ""device"": ""desktop""}",2025-09-21 14:35:06.756240+00
aa642825-8a23-4006-9dbd-e58aeb96639d,eea8c893-248d-40ad-a747-ed3a7ec298a6,aa9058c2-3702-4840-909d-4536f8ef27e7,view,4c527c7f2276465a9ff114523f8ed2c7,"{""referrer"": ""search"", ""dwell_sec"": 21}",2025-09-21 14:35:10.756240+00
a5f59797-dacb-4ac9-889f-37eb8a6c1308,eea8c893-248d-40ad-a747-ed3a7ec298a6,aa9058c2-3702-4840-909d-4536f8ef27e7,wishlist_add,4c527c7f2276465a9ff114523f8ed2c7,{},2025-09-21 14:35:19.756240+00
5d82e0a0-1995-4ff5-8418-3c47ad683892,eea8c893-248d-40ad-a747-ed3a7ec298a6,aa9058c2-3702-4840-909d-4536f8ef27e7,add_to_cart,4c527c7f2276465a9ff114523f8ed2c7,"{""variant_id"": ""ef0b69db-be9f-4fbb-be5d-c1e8b694b785"", ""quantity"": 2}",2025-09-21 14:35:47.756240+00
2da8ba64-763b-4efc-acd8-d4f0496d041f,eea8c893-248d-40ad-a747-ed3a7ec298a6,aa9058c2-3702-4840-909d-4536f8ef27e7,checkout_start,4c527c7f2276465a9ff114523f8ed2c7,{},2025-09-21 14:36:20.756240+00
96f1ffad-8fb5-4427-9644-da6e1c957e11,eea8c893-248d-40ad-a747-ed3a7ec298a6,a72d121a-7487-438d-b961-cbbf19626135,search_click,5f9473af8ad04f5d8812431eb5fd4e38,"{""query"": ""Linen Summer Blazer linen sustainable travel"", ""rank"": 1, ""device"": ""desktop""}",2025-08-30 20:55:54.756240+00
2cf39da3-5fff-498a-b13f-237f1dddba1b,eea8c893-248d-40ad-a747-ed3a7ec298a6,a72d121a-7487-438d-b961-cbbf19626135,view,5f9473af8ad04f5d8812431eb5fd4e38,"{""referrer"": ""search"", ""dwell_sec"": 75}",2025-08-30 20:55:59.756240+00
373748b5-fc58-40c3-b68b-a7265ebee31e,eea8c893-248d-40ad-a747-ed3a7ec298a6,a72d121a-7487-438d-b961-cbbf19626135,search_click,5f9473af8ad04f5d8812431eb5fd4e38,"{""query"": ""Linen Summer Blazer linen sustainable travel"", ""rank"": 2, ""device"": ""desktop""}",2025-08-30 20:56:38.756240+00
b92dce39-1110-43fa-a2a8-75ce60cb8c9a,eea8c893-248d-40ad-a747-ed3a7ec298a6,a72d121a-7487-438d-b961-cbbf19626135,view,5f9473af8ad04f5d8812431eb5fd4e38,"{""referrer"": ""search"", ""dwell_sec"": 25}",2025-08-30 20:56:50.756240+00
26ca5b92-c792-492c-b12d-7c318ff60321,eea8c893-248d-40ad-a747-ed3a7ec298a6,1d19f678-f760-4786-9b01-1fb8917f0220,search_click,5f9473af8ad04f5d8812431eb5fd4e38,"{""query"": ""Linen Summer Blazer linen sustainable travel"", ""rank"": 3, ""device"": ""mobile""}",2025-08-30 20:57:40.756240+00
7a6129d2-8f3b-49e3-9d08-aa612b2c2dc9,eea8c893-248d-40ad-a747-ed3a7ec298a6,1d19f678-f760-4786-9b01-1fb8917f0220,view,5f9473af8ad04f5d8812431eb5fd4e38,"{""referrer"": ""search"", ""dwell_sec"": 70}",2025-08-30 20:57:54.756240+00
b0e2b19a-1051-41b7-88fd-13742138e555,eea8c893-248d-40ad-a747-ed3a7ec298a6,b0925a87-018c-48ca-a1dd-fa67f1d7446a,search_click,5f9473af8ad04f5d8812431eb5fd4e38,"{""query"": ""Linen Summer Blazer linen sustainable travel"", ""rank"": 4, ""device"": ""mobile""}",2025-08-30 20:58:13.756240+00
f8c004e6-4e0f-43a8-b835-061c93352a1f,eea8c893-248d-40ad-a747-ed3a7ec298a6,b0925a87-018c-48ca-a1dd-fa67f1d7446a,view,5f9473af8ad04f5d8812431eb5fd4e38,"{""referrer"": ""search"", ""dwell_sec"": 22}",2025-08-30 20:58:22.756240+00
17362ba8-9de7-49a7-856f-b6deffbc6edc,eea8c893-248d-40ad-a747-ed3a7ec298a6,979f809c-bc8f-4eec-89ce-de32b4175b32,search_click,5f9473af8ad04f5d8812431eb5fd4e38,"{""query"": ""Linen Summer Blazer linen sustainable travel"", ""rank"": 5, ""device"": ""desktop""}",2025-08-30 20:58:42.756240+00
64306e85-edcb-4e25-be09-8cdcd4e74f13,eea8c893-248d-40ad-a747-ed3a7ec298a6,979f809c-bc8f-4eec-89ce-de32b4175b32,view,5f9473af8ad04f5d8812431eb5fd4e38,"{""referrer"": ""search"", ""dwell_sec"": 51}",2025-08-30 20:58:45.756240+00
d52ea380-7119-41d7-a038-e61e0e0ebb1d,eea8c893-248d-40ad-a747-ed3a7ec298a6,783a36aa-334d-4e88-88cf-65b04f6a0fc3,search_click,cca8df94bbee43e78f34213f4d5e1c6e,"{""query"": ""durable classic sustainable travel"", ""rank"": 1, ""device"": ""mobile""}",2025-10-06 19:45:54.756240+00
ffe8a9c6-377d-47fb-9140-da06fced365a,eea8c893-248d-40ad-a747-ed3a7ec298a6,783a36aa-334d-4e88-88cf-65b04f6a0fc3,view,cca8df94bbee43e78f34213f4d5e1c6e,"{""referrer"": ""search"", ""dwell_sec"": 71}",2025-10-06 19:46:00.756240+00
c981fd27-d377-4342-8ba1-95003712f9f0,eea8c893-248d-40ad-a747-ed3a7ec298a6,a31954ad-5c6c-4a28-9cb0-2c6c3dfe99cd,search_click,cca8df94bbee43e78f34213f4d5e1c6e,"{""query"": ""durable classic sustainable travel"", ""rank"": 2, ""device"": ""desktop""}",2025-10-06 19:46:14.756240+00
5907daf1-89b1-4041-af85-e495e80973e8,eea8c893-248d-40ad-a747-ed3a7ec298a6,a31954ad-5c6c-4a28-9cb0-2c6c3dfe99cd,view,cca8df94bbee43e78f34213f4d5e1c6e,"{""referrer"": ""search"", ""dwell_sec"": 25}",2025-10-06 19:46:22.756240+00
b564fa51-eda0-43fa-a806-41c0cbcec4e8,eea8c893-248d-40ad-a747-ed3a7ec298a6,de2ff47e-217a-4f7d-be31-1b2a9926eda9,search_click,cca8df94bbee43e78f34213f4d5e1c6e,"{""query"": ""durable classic sustainable travel"", ""rank"": 3, ""device"": ""mobile""}",2025-10-06 19:46:47.756240+00
685add35-c390-473a-a56b-63326281d9ed,eea8c893-248d-40ad-a747-ed3a7ec298a6,de2ff47e-217a-4f7d-be31-1b2a9926eda9,view,cca8df94bbee43e78f34213f4d5e1c6e,"{""referrer"": ""search"", ""dwell_sec"": 71}",2025-10-06 19:47:01.756240+00
0ed285af-bd3e-4e7c-9430-bccf8b0bea8f,eea8c893-248d-40ad-a747-ed3a7ec298a6,a31954ad-5c6c-4a28-9cb0-2c6c3dfe99cd,search_click,cca8df94bbee43e78f34213f4d5e1c6e,"{""query"": ""durable classic sustainable travel"", ""rank"": 4, ""device"": ""mobile""}",2025-10-06 19:47:24.756240+00
8f4b0b70-c732-4439-bc62-5b7fe852c03a,eea8c893-248d-40ad-a747-ed3a7ec298a6,a31954ad-5c6c-4a28-9cb0-2c6c3dfe99cd,view,cca8df94bbee43e78f34213f4d5e1c6e,"{""referrer"": ""search"", ""dwell_sec"": 30}",2025-10-06 19:47:35.756240+00
77a5cb8e-9bac-4538-a13f-e45f4eba1623,eea8c893-248d-40ad-a747-ed3a7ec298a6,783a36aa-334d-4e88-88cf-65b04f6a0fc3,add_to_cart,cca8df94bbee43e78f34213f4d5e1c6e,"{""variant_id"": ""da5b40b9-dd00-40a2-ae26-61dffaed58d7"", ""quantity"": 2}",2025-10-06 19:48:20.756240+00
d460ec95-f7c1-40fb-a681-419664a34c81,eea8c893-248d-40ad-a747-ed3a7ec298a6,de2ff47e-217a-4f7d-be31-1b2a9926eda9,add_to_cart,cca8df94bbee43e78f34213f4d5e1c6e,"{""variant_id"": ""40c12a54-1ec6-46b1-b668-829c1653e95c"", ""quantity"": 2}",2025-10-06 19:48:35.756240+00
deff88b8-96e5-4b8e-9dae-b1e5fc554dc9,eea8c893-248d-40ad-a747-ed3a7ec298a6,783a36aa-334d-4e88-88cf-65b04f6a0fc3,checkout_start,cca8df94bbee43e78f34213f4d5e1c6e,{},2025-10-06 19:48:42.756240+00
4e28bb5f-8877-4dad-a341-d48c00aa7341,eea8c893-248d-40ad-a747-ed3a7ec298a6,979f809c-bc8f-4eec-89ce-de32b4175b32,search_click,8394f63a080f4dedbfc3bbb046978fb8,"{""query"": ""classic office sustainable"", ""rank"": 1, ""device"": ""desktop""}",2025-09-24 08:57:54.756240+00
84278559-05f7-4bd5-9d15-2057a0f90640,eea8c893-248d-40ad-a747-ed3a7ec298a6,979f809c-bc8f-4eec-89ce-de32b4175b32,view,8394f63a080f4dedbfc3bbb046978fb8,"{""referrer"": ""search"", ""dwell_sec"": 21}",2025-09-24 08:58:09.756240+00
03fc1cd5-a762-4a87-9d06-074db96bcd26,eea8c893-248d-40ad-a747-ed3a7ec298a6,80bf27c4-ceeb-45bb-b9d0-3696000167be,search_click,8394f63a080f4dedbfc3bbb046978fb8,"{""query"": ""classic office sustainable"", ""rank"": 2, ""device"": ""desktop""}",2025-09-24 08:59:02.756240+00
e192cb40-1dca-4a52-80f5-c1abea333f60,eea8c893-248d-40ad-a747-ed3a7ec298a6,80bf27c4-ceeb-45bb-b9d0-3696000167be,view,8394f63a080f4dedbfc3bbb046978fb8,"{""referrer"": ""search"", ""dwell_sec"": 45}",2025-09-24 08:59:08.756240+00
631fbcc4-2c4d-42d7-a6fa-6689349032c1,eea8c893-248d-40ad-a747-ed3a7ec298a6,b0de0f60-82c8-4e43-a209-4528f01d0b4a,search_click,8394f63a080f4dedbfc3bbb046978fb8,"{""query"": ""classic office sustainable"", ""rank"": 3, ""device"": ""desktop""}",2025-09-24 08:59:28.756240+00
ba03d805-984d-45d1-b6f2-96522ce74d43,eea8c893-248d-40ad-a747-ed3a7ec298a6,b0de0f60-82c8-4e43-a209-4528f01d0b4a,view,8394f63a080f4dedbfc3bbb046978fb8,"{""referrer"": ""search"", ""dwell_sec"": 39}",2025-09-24 08:59:34.756240+00
e4405309-a076-46d1-b4cc-1b9c1f384b38,eea8c893-248d-40ad-a747-ed3a7ec298a6,58bce0b5-fe59-44c4-a5e4-0242444215bf,search_click,8394f63a080f4dedbfc3bbb046978fb8,"{""query"": ""classic office sustainable"", ""rank"": 4, ""device"": ""mobile""}",2025-09-24 09:00:07.756240+00
071b8c13-97a7-4092-95dc-19d2b72ba956,eea8c893-248d-40ad-a747-ed3a7ec298a6,58bce0b5-fe59-44c4-a5e4-0242444215bf,view,8394f63a080f4dedbfc3bbb046978fb8,"{""referrer"": ""search"", ""dwell_sec"": 17}",2025-09-24 09:00:14.756240+00
